============== Resource: 纽约州 ==============
Label: 紐約州,		Frequency: 824
Label: 惊悚片,		Frequency: 1
Label: 新布朗斯维克,		Frequency: 1
Label: 巴達維亞,		Frequency: 1
Label: 人民大会堂,		Frequency: 1
Label: 愉悅湖村,		Frequency: 1
Label: 1697年,		Frequency: 1
Label: 拉玛中学,		Frequency: 1
Label: 水牛城野牛隊,		Frequency: 1
Label: 托马斯·伯克,		Frequency: 1
Label: 芝加哥捷運,		Frequency: 1
Label: Delia Ephron,		Frequency: 1
Label: James River Reserve Fleet,		Frequency: 1
Label: 情境喜劇,		Frequency: 1
Label: 15日,		Frequency: 1
Label: 大卫·汤普森,		Frequency: 1
Label: 酒館,		Frequency: 1
Label: 医生,		Frequency: 1
Label: 腳本,		Frequency: 1
Label: 北魁北克地區,		Frequency: 1
Label: 鋼料,		Frequency: 1
Label: 剑桥大学自然博物馆,		Frequency: 1
Label: 科宁 (纽约州),		Frequency: 1
Label: 福克F28,		Frequency: 1
Label: 罗伯特·肯尼迪,		Frequency: 1
Label: 180,		Frequency: 1
Label: 幽浮,		Frequency: 1
Label: 人工授精,		Frequency: 1
Label: 陪审团,		Frequency: 1
Label: 语言本能,		Frequency: 1
Label: 维也纳,		Frequency: 1
Label: 闪电侠,		Frequency: 1
Label: 高爾夫球,		Frequency: 1
Label: 奥尔巴尼县 (纽约州),		Frequency: 1
Label: 1691年,		Frequency: 1
Label: 萃取,		Frequency: 1
Label: 颶風艾琳,		Frequency: 1
Label: 頸部,		Frequency: 1
Label: 特靈頓,		Frequency: 1
Label: 香港本地射箭比賽,		Frequency: 1
Label: 大豆,		Frequency: 1
Label: DELL,		Frequency: 1
Label: 史丹利盃,		Frequency: 1
Label: 时尚界,		Frequency: 1
Label: 楓糖,		Frequency: 1
Label: 科宁 (阿肯色州),		Frequency: 1
Label: 联合大会党,		Frequency: 1
Label: 蘭州,		Frequency: 1
Label: 麥基恩縣,		Frequency: 1
Label: 本傑明·富蘭克林,		Frequency: 1
Label: 达文波特 (华盛顿州),		Frequency: 1
Label: 2008年美國總統大選,		Frequency: 1
Label: 四牌楼,		Frequency: 1
Label: 家庭学校,		Frequency: 1
Label: 科學,		Frequency: 1
Label: 羅馬字母,		Frequency: 1
Label: 約翰·博蘭,		Frequency: 1
Label: 价格,		Frequency: 1
Label: 哈罗德·史塔生,		Frequency: 1
Label: 135,		Frequency: 1
Label: 一個中國,		Frequency: 1
Label: 民兵-3,		Frequency: 1
Label: 1693年,		Frequency: 1
Label: 275號州際公路,		Frequency: 1
Label: 纳尔逊·洛克菲勒,		Frequency: 1
Label: 重造犹太教徒,		Frequency: 1
Label: 一次大戰,		Frequency: 1
Label: 哈得孫河谷,		Frequency: 1
Label: 美国篮球协会,		Frequency: 1
Label: 貨幣主義,		Frequency: 1
Label: 缅甸,		Frequency: 1
Label: 阿爾伯特·斯圖爾特,		Frequency: 1
Label: 美国国际贸易委员会,		Frequency: 1
Label: 維克多·曼努埃爾·布蘭科,		Frequency: 1
Label: 火王的秘密,		Frequency: 1
Label: 土耳其,		Frequency: 1
Label: 三藩市國際機場,		Frequency: 1
Label: 扬博尔,		Frequency: 1
Label: 11月,		Frequency: 1
Label: 美国陆军战争学院,		Frequency: 1
Label: 朱執信,		Frequency: 1
Label: 布朗訴托皮卡教育局案,		Frequency: 1
Label: 加州虎紋鈍口螈,		Frequency: 1
Label: left|thumb|'''歐洲同性結合關係法律的現狀''' ,		Frequency: 1
Label: 阿利根尼縣,		Frequency: 1
Label: 战争,		Frequency: 1
Label: 列治文,		Frequency: 1
Label: 鹿兒島縣,		Frequency: 1
Label: 国家皇宫,		Frequency: 1
Label: 鳥擊,		Frequency: 1
Label: 愛民頓國際機場,		Frequency: 1
Label: 裝飾風藝術,		Frequency: 1
Label: 杰夫·布里吉,		Frequency: 1
Label: 弗萊巴許大道,		Frequency: 1
Label: 北美楓香树,		Frequency: 1
Label: 文學,		Frequency: 1
Label: 亞佛烈德·希區考克,		Frequency: 1
Label: 珍珠港事變,		Frequency: 1
Label: 大陪审团,		Frequency: 1
Label: 布朗诉托皮卡教育局案,		Frequency: 1
Label: 订婚,		Frequency: 1
Label: 錢斯勒斯維爾戰役,		Frequency: 1
Label: 哈特福德市,		Frequency: 1
Label: 文学,		Frequency: 1
Label: 紐約州公路,		Frequency: 1
Label: 跳高,		Frequency: 1
Label: 布雷莫頓,		Frequency: 1
Label: 賓夕法尼亞號戰艦,		Frequency: 1
Label: 哥特复兴建筑,		Frequency: 1
Label: 拜伦·斯科特,		Frequency: 1
Label: 跨布朗克斯高速公路,		Frequency: 1
Label: 西德,		Frequency: 1
Label: 287號州際公路,		Frequency: 1
Label: 反革命分子,		Frequency: 1
Label: 北平女子高等師範學院,		Frequency: 1
Label: 美國烹飪學院,		Frequency: 1
Label: 老闆,		Frequency: 1
Label: 明尼阿波利斯—聖保羅都會區,		Frequency: 1
Label: 跨州交通,		Frequency: 1
Label: 195,		Frequency: 1
Label: 姊妹城市,		Frequency: 1
Label: 菲利普斯莊園站,		Frequency: 1
Label: 1811年,		Frequency: 1
Label: 190,		Frequency: 1
Label: 博尔顿,		Frequency: 1
Label: 全美音樂獎,		Frequency: 1
Label: 零號感染源,		Frequency: 1
Label: 12月6日,		Frequency: 1
Label: 狸藻属——分类学专著,		Frequency: 1
Label: 1850年協議,		Frequency: 1
Label: 卡麥蓉·狄亞,		Frequency: 1
Label: 华盛顿大学圣路易斯分校,		Frequency: 1
Label: 布勞沃德郡,		Frequency: 1
Label: 大陸議會,		Frequency: 1
Label: 迈阿密国家日学校,		Frequency: 1
Label: 瓜分波蘭,		Frequency: 1
Label: 莫里斯,		Frequency: 1
Label: 巨大的幻影,		Frequency: 1
Label: 愛民頓,		Frequency: 1
Label: 喬治·普雷沃,		Frequency: 1
Label: 膠捲,		Frequency: 1
Label: 两党制,		Frequency: 1
Label: 蓋恩斯維爾,		Frequency: 1
Label: 12月5日,		Frequency: 1
Label: 本華·曼德博,		Frequency: 1
Label: 伊朗,		Frequency: 1
Label: 里诺,		Frequency: 1
Label: 咨询,		Frequency: 1
Label: 理查德·蒙哥馬利,		Frequency: 1
Label: New Melleray,		Frequency: 1
Label: 西部神学院,		Frequency: 1
Label: 穆阿迈尔·卡扎菲,		Frequency: 1
Label: 乔·李伯曼,		Frequency: 1
Label: 慈悲救世主教堂,		Frequency: 1
Label: 加蒂諾,		Frequency: 1
Label: 天主教杰克逊教区,		Frequency: 1
Label: 阿肯色,		Frequency: 1
Label: 联合国军,		Frequency: 1
Label: 英屬北卡羅萊納省,		Frequency: 1
Label: 约翰·沃尔,		Frequency: 1
Label: 本杰明·哈里森,		Frequency: 1
Label: 威廉·揚西,		Frequency: 1
Label: Clark T. Randt, Jr.,		Frequency: 1
Label: 1810年,		Frequency: 1
Label: 駁船,		Frequency: 1
Label: 舞台,		Frequency: 1
Label: 普瓦斯基,		Frequency: 1
Label: 韓國獨立運動,		Frequency: 1
Label: 纳斯达克,		Frequency: 1
Label: 羅契斯特,		Frequency: 1
Label: 東村 (福林特),		Frequency: 1
Label: 12月7日,		Frequency: 1
Label: 葛洛夫·亞歷山大,		Frequency: 1
Label: 北澤西,		Frequency: 1
Label: 亚凯迪亚,		Frequency: 1
Label: 新尼德兰,		Frequency: 1
Label: 克雷格·布雷斯洛,		Frequency: 1
Label: 诺福克郡,		Frequency: 1
Label: 太陽魚科,		Frequency: 1
Label: 奧斯卡最佳改編劇本獎,		Frequency: 1
Label: 人文主义,		Frequency: 1
Label: 劉倚帆,		Frequency: 1
Label: 大馬士革,		Frequency: 1
Label: 克里斯·库珀,		Frequency: 1
Label: 魔王迷宮,		Frequency: 1
Label: 蒙淘克,		Frequency: 1
Label: 稅務,		Frequency: 1
Label: 現代舞蹈,		Frequency: 1
Label: 藏毒,		Frequency: 1
Label: 卡爾·海絲,		Frequency: 1
Label: 萝卜,		Frequency: 1
Label: 有机,		Frequency: 1
Label: 沃基,		Frequency: 1
Label: 韓國,		Frequency: 1
Label: 聖勞倫斯航道,		Frequency: 1
Label: 庞蒂亚克,		Frequency: 1
Label: 鐵風箏的巨人,		Frequency: 1
Label: 善待动物组织,		Frequency: 1
Label: 法裔,		Frequency: 1
Label: 巴拉福德縣,		Frequency: 1
Label: 麥皓豐,		Frequency: 1
Label: 羅得島州,		Frequency: 1
Label: 布法羅尼加拉國際機場,		Frequency: 1
Label: 麦库姆,		Frequency: 1
Label: 天主教太平洋主教团,		Frequency: 1
Label: 約翰城 (俄亥俄州),		Frequency: 1
Label: 伍斯特理工學院,		Frequency: 1
Label: 化妝品,		Frequency: 1
Label: 奧蒂斯科湖,		Frequency: 1
Label: 基貝拉貧民窟,		Frequency: 1
Label: 杰拉德·华莱士,		Frequency: 1
Label: 上次冰期,		Frequency: 1
Label: 傑克遜,		Frequency: 1
Label: 拉瑟福德·B·海斯,		Frequency: 1
Label: 保护国,		Frequency: 1
Label: 博物館,		Frequency: 1
Label: 幫浦,		Frequency: 1
Label: 炸魚薯條,		Frequency: 1
Label: 方達,		Frequency: 1
Label: 乔治·琼斯,		Frequency: 1
Label: 斷頭谷村,		Frequency: 1
Label: 圣菲,		Frequency: 1
Label: 绿荫公墓,		Frequency: 1
Label: 校园广播,		Frequency: 1
Label: 电刑,		Frequency: 1
Label: 台湾大学,		Frequency: 1
Label: 基因組學,		Frequency: 1
Label: 懷俄明,		Frequency: 1
Label: 圭亚那,		Frequency: 1
Label: Arkansas,		Frequency: 1
Label: 星條旗報,		Frequency: 1
Label: 马来西亚总理,		Frequency: 1
Label: 斯巴達,		Frequency: 1
Label: 英吉利海峽,		Frequency: 1
Label: 空中浩劫,		Frequency: 1
Label: 紐芬蘭-拉布拉多省,		Frequency: 1
Label: 电影制片人,		Frequency: 1
Label: Dubuque,		Frequency: 1
Label: 甜品,		Frequency: 1
Label: 电影院,		Frequency: 1
Label: 第10國會選區,		Frequency: 1
Label: 蓋洛德,		Frequency: 1
Label: 巴爾的摩/華盛頓瑟古德·馬歇爾國際機場,		Frequency: 1
Label: 華盛頓堡攻城戰,		Frequency: 1
Label: 冷战,		Frequency: 1
Label: 勒芒,		Frequency: 1
Label: 愛德華王子島,		Frequency: 1
Label: 格琳德·卡尔滕布鲁纳,		Frequency: 1
Label: 利赤菲,		Frequency: 1
Label: 资产管理,		Frequency: 1
Label: Cold Feet,		Frequency: 1
Label: Parral,		Frequency: 1
Label: 查爾斯·達爾文,		Frequency: 1
Label: 克劳福兹维尔,		Frequency: 1
Label: 黃熱病,		Frequency: 1
Label: 謀殺,		Frequency: 1
Label: 欧文·克里斯托尔,		Frequency: 1
Label: 耶穌會,		Frequency: 1
Label: 美式橄榄球,		Frequency: 1
Label: 綠黨,		Frequency: 1
Label: 美国陆军训练与条令司令部,		Frequency: 1
Label: 波莫纳,		Frequency: 1
Label: 晨禱,		Frequency: 1
Label: 大克里夫蘭地區,		Frequency: 1
Label: 商业管理,		Frequency: 1
Label: 炸,		Frequency: 1
Label: 20世纪70年代,		Frequency: 1
Label: 餐館,		Frequency: 1
Label: 拉克利德县,		Frequency: 1
Label: 电子商务,		Frequency: 1
Label: 托洛洛山美洲际天文台,		Frequency: 1
Label: 塔夫脱,		Frequency: 1
Label: Utah,		Frequency: 1
Label: 艾米丽·安·劳埃德,		Frequency: 1
Label: 管碧玲,		Frequency: 1
Label: 90年代,		Frequency: 1
Label: 灣,		Frequency: 1
Label: 萨尔兹堡,		Frequency: 1
Label: 加拿大人,		Frequency: 1
Label: 電視動畫,		Frequency: 1
Label: 聯合技術公司,		Frequency: 1
Label: 亚伯拉罕·克拉克,		Frequency: 1
Label: 洛克蘭郡,		Frequency: 1
Label: 研究院,		Frequency: 1
Label: 爵士鼓,		Frequency: 1
Label: 巴哈马,		Frequency: 1
Label: 國際機場,		Frequency: 1
Label: 北卡洛萊納州,		Frequency: 1
Label: 聖約翰斯,		Frequency: 1
Label: 病菌,		Frequency: 1
Label: 紐約尼克,		Frequency: 1
Label: 2010年12月,		Frequency: 1
Label: 太裔,		Frequency: 1
Label: 常春藤法学院,		Frequency: 1
Label: 普世教會合一運動,		Frequency: 1
Label: Samuel Miles,		Frequency: 1
Label: 第7运输大队（混编）,		Frequency: 1
Label: 土桑市,		Frequency: 1
Label: 洛却斯脱神学院,		Frequency: 1
Label: 豪情好傢伙,		Frequency: 1
Label: 全美中華婦女聯合會,		Frequency: 1
Label: 宗教改革运动,		Frequency: 1
Label: 常务委员会,		Frequency: 1
Label: 无安打比赛,		Frequency: 1
Label: 總統自由勳章,		Frequency: 1
Label: PowerPC 750,		Frequency: 1
Label: 世界級城市,		Frequency: 1
Label: 網路服務供應商,		Frequency: 1
Label: 日記,		Frequency: 1
Label: 華雷斯城,		Frequency: 1
Label: 哈利法克斯,		Frequency: 1
Label: 異形奇花,		Frequency: 1
Label: 阿尔达维.苏拉.阿纳希塔,		Frequency: 1
Label: 排長,		Frequency: 1
Label: 伊利诺伊州立大学,		Frequency: 1
Label: 約旦河西岸,		Frequency: 1
Label: 全美超級模特兒新秀大賽第十九季,		Frequency: 1
Label: 艾森豪總統,		Frequency: 1
Label: 秋天,		Frequency: 1
Label: 超模,		Frequency: 1
Label: 达尔文,		Frequency: 1
Label: 布鲁斯·索里,		Frequency: 1
Label: 威拉德,		Frequency: 1
Label: 致理技術學院,		Frequency: 1
Label: 埃尔迈拉市,		Frequency: 1
Label: 圖型化介面,		Frequency: 1
Label: 肯特郡國際機場,		Frequency: 1
Label: 俱乐部,		Frequency: 1
Label: 大连,		Frequency: 1
Label: Gap股份有限公司,		Frequency: 1
Label: 美国华商总会,		Frequency: 1
Label: 湾区喜剧俱乐部,		Frequency: 1
Label: 孝感市,		Frequency: 1
Label: 暢銷書,		Frequency: 1
Label: 諾亞方舟,		Frequency: 1
Label: 盖瑟斯堡,		Frequency: 1
Label: 乌拉圭队,		Frequency: 1
Label: Syfy,		Frequency: 1
Label: 法語,		Frequency: 1
Label: 犯罪調查小組,		Frequency: 1
Label: 斷頭谷,		Frequency: 1
Label: 英国圣公会差会 (SPG),		Frequency: 1
Label: 玩命關頭,		Frequency: 1
Label: 丹尼尔·C·吉尔曼,		Frequency: 1
Label: 國家廣場,		Frequency: 1
Label: 海盜,		Frequency: 1
Label: 大連,		Frequency: 1
Label: 創意寫作,		Frequency: 1
Label: 金融服务,		Frequency: 1
Label: 孔祥熙,		Frequency: 1
Label: 比利·席汉,		Frequency: 1
Label: 哮喘病,		Frequency: 1
Label: 電視新聞,		Frequency: 1
Label: 奥尔斯黑德,		Frequency: 1
Label: 格鲁门公司,		Frequency: 1
Label: 帕楚格,		Frequency: 1
Label: 即時通訊,		Frequency: 1
Label: 7月19日,		Frequency: 1
Label: 華沙村,		Frequency: 1
Label: 可吸入懸浮粒子,		Frequency: 1
Label: 聯合廣場,		Frequency: 1
Label: 商港,		Frequency: 1
Label: 28日,		Frequency: 1
Label: 色雷斯,		Frequency: 1
Label: 福克斯广播公司,		Frequency: 1
Label: 金柏公司,		Frequency: 1
Label: 公共广播,		Frequency: 1
Label: Idaho,		Frequency: 1
Label: 皮克斯基尔,		Frequency: 1
Label: 義,		Frequency: 1
Label: 中部平原區,		Frequency: 1
Label: 曼斯菲爾德,		Frequency: 1
Label: 科德尔·赫尔,		Frequency: 1
Label: 美国领土,		Frequency: 1
Label: 超级反派,		Frequency: 1
Label: 獨立藝術與設計學院聯盟,		Frequency: 1
Label: 新聞學,		Frequency: 1
Label: 普律摩诺,		Frequency: 1
Label: Kirsten Gillibrand,		Frequency: 1
Label: 阿布奎基,		Frequency: 1
Label: 阿灵顿,		Frequency: 1
Label: 無齒鯧科,		Frequency: 1
Label: 迪阿文圖,		Frequency: 1
Label: 共青团,		Frequency: 1
Label: 国家大气研究中心,		Frequency: 1
Label: M84,		Frequency: 1
Label: 英屬康乃迪克殖民區,		Frequency: 1
Label: 南大西洋地區,		Frequency: 1
Label: 伊頓·阿倫,		Frequency: 1
Label: 克里斯·李,		Frequency: 1
Label: 矽翔微机电公司（Siargo Ltd.）,		Frequency: 1
Label: 宣統,		Frequency: 1
Label: Pittsburgh,		Frequency: 1
Label: 湯馬斯·麥克肯恩,		Frequency: 1
Label: 克劳迪娅·略萨,		Frequency: 1
Label: 北美東部標準時間,		Frequency: 1
Label: 通勤,		Frequency: 1
Label: 寶拉·阿巴杜,		Frequency: 1
Label: 福建,		Frequency: 1
Label: 勒班陀戰役,		Frequency: 1
Label: 怀特普莱恩斯 (佐治亚州),		Frequency: 1
Label: 圣地亚哥,		Frequency: 1
Label: 伊拉克战争,		Frequency: 1
Label: 癌症,		Frequency: 1
Label: 法警,		Frequency: 1
Label: 電腦科學,		Frequency: 1
Label: 龍華科技大學,		Frequency: 1
Label: 康科德 (威斯康星州),		Frequency: 1
Label: 汉密尔顿,		Frequency: 1
Label: 卡内基国际和平基金会,		Frequency: 1
Label: 洛克港,		Frequency: 1
Label: 聯合政府,		Frequency: 1
Label: 12月15日,		Frequency: 1
Label: 加拿戴奎,		Frequency: 1
Label: 大瀑布城,		Frequency: 1
Label: 亚裔,		Frequency: 1
Label: 新倫敦縣,		Frequency: 1
Label: 周華健,		Frequency: 1
Label: 下東城,		Frequency: 1
Label: 基隆市,		Frequency: 1
Label: KBE勳銜,		Frequency: 1
Label: 英式英語,		Frequency: 1
Label: 9月30日,		Frequency: 1
Label: 魁人政團,		Frequency: 1
Label: 白薇熙,		Frequency: 1
Label: 喜马拉雅山脉,		Frequency: 1
Label: 紐約州南部,		Frequency: 1
Label: 班傑明·哈里森,		Frequency: 1
Label: 7月13日,		Frequency: 1
Label: 苏伊士运河,		Frequency: 1
Label: 克里夫兰骑士,		Frequency: 1
Label: 鐵鑛石,		Frequency: 1
Label: 12月13日,		Frequency: 1
Label: 約翰·格洛佛·羅伯茨,		Frequency: 1
Label: 格林斯伯勒,		Frequency: 1
Label: 北科罗拉多大学,		Frequency: 1
Label: 商法,		Frequency: 1
Label: 马凯雷雷大学,		Frequency: 1
Label: 沃倫,		Frequency: 1
Label: 12月14日,		Frequency: 1
Label: 小约翰·D·洛克菲勒,		Frequency: 1
Label: 多哈,		Frequency: 1
Label: 銀漢魚號,		Frequency: 1
Label: 東村 (紐約市),		Frequency: 1
Label: 腎功能衰竭,		Frequency: 1
Label: 康科德 (田纳西州),		Frequency: 1
Label: 12月11日,		Frequency: 1
Label: 贝瑞学院,		Frequency: 1
Label: 聯合國原子能委員會,		Frequency: 1
Label: MBA,		Frequency: 1
Label: 农村,		Frequency: 1
Label: 十堰市,		Frequency: 1
Label: 乌克兰希腊礼天主教会,		Frequency: 1
Label: 菌根,		Frequency: 1
Label: 肖托夸湖,		Frequency: 1
Label: MCM,		Frequency: 1
Label: 扬克斯市,		Frequency: 1
Label: 明尼阿波利斯－聖保羅國際機場,		Frequency: 1
Label: 7月10日,		Frequency: 1
Label: 哈莱姆区,		Frequency: 1
Label: 伊利诺伊州州长,		Frequency: 1
Label: 德语,		Frequency: 1
Label: 紐約市教育局,		Frequency: 1
Label: 王靖雯,		Frequency: 1
Label: 壇格塢,		Frequency: 1
Label: 12月12日,		Frequency: 1
Label: 版權,		Frequency: 1
Label: 史蒂文斯理工學院,		Frequency: 1
Label: 苔蘚,		Frequency: 1
Label: 圣巴特里爵主教座堂,		Frequency: 1
Label: 希芒縣,		Frequency: 1
Label: 潮間帶,		Frequency: 1
Label: 馬哈蒂爾穆罕默德,		Frequency: 1
Label: 宋子文,		Frequency: 1
Label: 理查德·波依尔,		Frequency: 1
Label: 伊利拉克瓦納鐵路公司,		Frequency: 1
Label: 私立大學,		Frequency: 1
Label: 威瑟,		Frequency: 1
Label: 1968年美國總統選舉,		Frequency: 1
Label: 宁芙,		Frequency: 1
Label: 1843年,		Frequency: 1
Label: 皇家海军,		Frequency: 1
Label: 私鐵,		Frequency: 1
Label: 美国圣公会,		Frequency: 1
Label: 雪災,		Frequency: 1
Label: 潜江市,		Frequency: 1
Label: 12月10日,		Frequency: 1
Label: 克拉克斯维尔 (田纳西州),		Frequency: 1
Label: 量子色动力学,		Frequency: 1
Label: IND克佛線,		Frequency: 1
Label: 綠山男孩,		Frequency: 1
Label: 圣公会圣巴多罗买堂,		Frequency: 1
Label: 剛果共和國,		Frequency: 1
Label: 瓦庫爾島戰役,		Frequency: 1
Label: 氢弹,		Frequency: 1
Label: 揚克斯 (紐約州),		Frequency: 1
Label: 马克斯韦尔空军基地,		Frequency: 1
Label: 公共汽车,		Frequency: 1
Label: 葛斯達夫·邁爾,		Frequency: 1
Label: 約瑟·阿爾伯·賴特,		Frequency: 1
Label: 艾奥瓦州立大学,		Frequency: 1
Label: 愛倫坡獎,		Frequency: 1
Label: 烟台,		Frequency: 1
Label: 查爾斯·蘭登,		Frequency: 1
Label: 波利薩里奧陣線,		Frequency: 1
Label: 雪菲爾科學學校,		Frequency: 1
Label: 台州,		Frequency: 1
Label: Maine,		Frequency: 1
Label: 月球,		Frequency: 1
Label: 繪畫藝術,		Frequency: 1
Label: 費南布西尖頂,		Frequency: 1
Label: 吉姆·洛威尔,		Frequency: 1
Label: 马里兰大学,		Frequency: 1
Label: 第三部門,		Frequency: 1
Label: 联邦,		Frequency: 1
Label: 导神星族,		Frequency: 1
Label: 喬治·唐尼,		Frequency: 1
Label: 生物工程學,		Frequency: 1
Label: 外遇,		Frequency: 1
Label: 勇敢的心,		Frequency: 1
Label: 59街-哥倫布圓環,		Frequency: 1
Label: 国家广播公司,		Frequency: 1
Label: 比爾·蓋茲,		Frequency: 1
Label: 魯賓·H·沃爾沃思,		Frequency: 1
Label: 克萊頓縣 (愛阿華州),		Frequency: 1
Label: 科宁 (密苏里州),		Frequency: 1
Label: 瑪利諾外方傳教會,		Frequency: 1
Label: 淡水,		Frequency: 1
Label: 戴高乐国际机场,		Frequency: 1
Label: 米歇爾·傅柯,		Frequency: 1
Label: 安理会,		Frequency: 1
Label: 希洪,		Frequency: 1
Label: 潛艇,		Frequency: 1
Label: 神經生物學,		Frequency: 1
Label: 新加坡國立大學,		Frequency: 1
Label: 布里斯托尔 (马里兰州),		Frequency: 1
Label: 溶劑,		Frequency: 1
Label: 希洛,		Frequency: 1
Label: 投资银行部,		Frequency: 1
Label: 反倾销税,		Frequency: 1
Label: 金眼鯛目,		Frequency: 1
